"","injuries","crash_date","crash_hour","report_type","num_units","posted_speed_limit","weather_condition","lighting_condition","roadway_surface_cond","first_crash_type","trafficway_type","prim_contributory_cause","latitude","longitude"
"1642","injuries",2021-11-18 21:04:00,21,"UNKNOWN",6,30,"CLEAR","DARKNESS","DRY","ANGLE","UNKNOWN INTERSECTION TYPE","DISREGARDING STOP SIGN",41.93313942,-87.771233928
"1643","none",2021-11-18 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,40,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER","IMPROPER OVERTAKING/PASSING",41.838393299,-87.60874952
"1644","injuries",2021-11-18 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","UNABLE TO DETERMINE",41.874388644,-87.656958889
"1645","none",2021-11-18 20:45:00,20,"ON SCENE",3,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE OPPOSITE DIRECTION","ONE-WAY","UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",41.949549896,-87.751979577
"1646","none",2021-11-18 20:30:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","ANGLE","FOUR WAY","UNABLE TO DETERMINE",41.858061856,-87.656493932
"1647","injuries",2021-11-18 20:00:00,20,"ON SCENE",2,30,"CLEAR","DARKNESS","DRY","ANGLE","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.876490114,-87.764870101
"1648","none",2021-11-18 19:55:00,19,"UNKNOWN",2,30,"CLEAR","DAYLIGHT","UNKNOWN","REAR END","OTHER","ROAD CONSTRUCTION/MAINTENANCE",41.765872917,-87.741787502
"1649","none",2021-11-18 19:51:00,19,"ON SCENE",2,20,"CLEAR","DAWN","DRY","PEDALCYCLIST","NOT DIVIDED","UNABLE TO DETERMINE",41.917946473,-87.689463907
"1650","injuries",2021-11-18 19:45:00,19,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.691732179,-87.5351387
"1651","none",2021-11-18 19:43:00,19,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.938893867,-87.750174007
"1652","none",2021-11-18 19:35:00,19,"NOT ON SCENE (DESK REPORT)",2,10,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR TO SIDE","PARKING LOT","UNABLE TO DETERMINE",41.954258254,-87.663216041
"1653","none",2021-11-18 19:25:00,19,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN BARRIER","UNABLE TO DETERMINE",41.953667894,-87.735507825
"1654","none",2021-11-18 19:25:00,19,"NOT ON SCENE (DESK REPORT)",2,20,"CLEAR","DUSK","DRY","REAR END","ONE-WAY","UNABLE TO DETERMINE",41.773049484,-87.617192348
"1655","none",2021-11-18 19:21:00,19,"ON SCENE",2,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.920022424,-87.660867614
"1656","none",2021-11-18 19:20:00,19,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.751412847,-87.603824783
"1657","none",2021-11-18 19:20:00,19,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","ALLEY","UNABLE TO DETERMINE",41.938635325,-87.721709205
"1658","none",2021-11-18 19:15:00,19,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.909672002,-87.746261304
"1659","none",2021-11-18 19:00:00,19,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.97676301,-87.669776218
"1660","none",2021-11-18 19:00:00,19,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.901996463,-87.667312521
"1661","none",2021-11-18 18:50:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","PEDALCYCLIST","UNKNOWN","UNABLE TO DETERMINE",41.975773664,-87.716052809
"1662","none",2021-11-18 18:50:00,18,"NOT ON SCENE (DESK REPORT)",2,10,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","OTHER","IMPROPER OVERTAKING/PASSING",41.794422841,-87.582666064
"1663","none",2021-11-18 18:45:00,18,"UNKNOWN",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.892946634,-87.65757787
"1664","none",2021-11-18 18:32:00,18,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","DISREGARDING STOP SIGN",41.789587979,-87.732918511
"1665","none",2021-11-18 18:30:00,18,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.931430865,-87.746041694
"1666","none",2021-11-18 18:30:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.923899717,-87.778089766
"1667","none",2021-11-18 18:30:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","ONE-WAY","UNABLE TO DETERMINE",42.014041717,-87.664853154
"1668","none",2021-11-18 18:30:00,18,"NOT ON SCENE (DESK REPORT)",1,30,"CLEAR","DAYLIGHT","DRY","OTHER OBJECT","OTHER","ROAD ENGINEERING/SURFACE/MARKING DEFECTS",41.937725911,-87.63544851
"1669","injuries",2021-11-18 18:25:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.804762005,-87.719215344
"1670","none",2021-11-18 18:18:00,18,"ON SCENE",2,15,"CLEAR","DARKNESS","DRY","REAR TO SIDE","PARKING LOT","UNABLE TO DETERMINE",41.742577617,-87.633936931
"1671","none",2021-11-18 18:15:00,18,"ON SCENE",2,35,"CLEAR","DARKNESS","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.925695297,-87.64041418
"1672","none",2021-11-18 18:15:00,18,"NOT ON SCENE (DESK REPORT)",2,10,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","PARKING LOT","NOT APPLICABLE",41.885350464,-87.629337393
"1673","injuries",2021-11-18 18:13:00,18,"ON SCENE",2,30,"SEVERE CROSS WIND GATE","DARKNESS, LIGHTED ROAD","DRY","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.934404704,-87.639494553
"1674","none",2021-11-18 18:12:00,18,"ON SCENE",2,20,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","OTHER","FAILING TO YIELD RIGHT-OF-WAY",41.976201139,-87.905309125
"1675","none",2021-11-18 18:08:00,18,"NOT ON SCENE (DESK REPORT)",1,30,"CLEAR","DAYLIGHT","DRY","FIXED OBJECT","NOT DIVIDED","NOT APPLICABLE",41.782477024,-87.584724601
"1676","none",2021-11-18 18:05:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",41.793933002,-87.683143755
"1677","none",2021-11-18 18:00:00,18,"ON SCENE",2,30,"RAIN","DARKNESS, LIGHTED ROAD","WET","SIDESWIPE SAME DIRECTION","ONE-WAY","UNABLE TO DETERMINE",41.906309899,-87.72655811
"1678","none",2021-11-18 18:00:00,18,"NOT ON SCENE (DESK REPORT)",2,20,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.9091532,-87.774838252
"1679","none",2021-11-18 18:00:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","PARKING LOT","IMPROPER LANE USAGE",41.888416868,-87.686770616
"1680","none",2021-11-18 18:00:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","ONE-WAY","NOT APPLICABLE",41.785751842,-87.686405531
"1681","none",2021-11-18 17:58:00,17,"ON SCENE",2,25,"CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","ONE-WAY","NOT APPLICABLE",41.974496068,-87.656511022
"1682","none",2021-11-18 17:56:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.77858155,-87.738558105
"1683","none",2021-11-18 17:50:00,17,"NOT ON SCENE (DESK REPORT)",2,20,"UNKNOWN","DARKNESS","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.762479323,-87.591044967
"1684","none",2021-11-18 17:45:00,17,"ON SCENE",2,30,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.9468234,-87.688112634
"1685","none",2021-11-18 17:45:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN BARRIER","EQUIPMENT - VEHICLE CONDITION",41.725778903,-87.584829125
"1686","none",2021-11-18 17:40:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.898982517,-87.711403376
"1687","injuries",2021-11-18 17:40:00,17,"ON SCENE",2,30,"CLEAR","UNKNOWN","UNKNOWN","PEDESTRIAN","FOUR WAY","UNABLE TO DETERMINE",41.801491955,-87.65998004
"1688","none",2021-11-18 17:35:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","ONE-WAY","FAILING TO YIELD RIGHT-OF-WAY",41.930413725,-87.758988206
"1689","none",2021-11-18 17:35:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAWN","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.85275048,-87.63148014
"1690","none",2021-11-18 17:34:00,17,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","DISREGARDING STOP SIGN",41.974045225,-87.692187728
"1691","none",2021-11-18 17:32:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","ANGLE","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.766362602,-87.574944588
"1692","none",2021-11-18 17:30:00,17,"ON SCENE",2,30,"CLOUDY/OVERCAST","DUSK","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.758624538,-87.555374371
"1693","none",2021-11-18 17:30:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLOUDY/OVERCAST","DARKNESS","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","DRIVING ON WRONG SIDE/WRONG WAY",41.898569481,-87.706801124
"1694","none",2021-11-18 17:30:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","OTHER","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.860121222,-87.627114668
"1695","none",2021-11-18 17:28:00,17,"ON SCENE",2,45,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","T-INTERSECTION","UNABLE TO DETERMINE",41.867310033,-87.64359022
"1696","injuries",2021-11-18 17:26:00,17,"ON SCENE",2,30,"CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","DRY","ANGLE","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.880417602,-87.742716435
"1697","none",2021-11-18 17:20:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.851947266,-87.700427541
"1698","none",2021-11-18 17:11:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","REAR END","FOUR WAY","FOLLOWING TOO CLOSELY",41.703109898,-87.657542474
"1699","none",2021-11-18 17:10:00,17,"ON SCENE",1,0,"CLEAR","DAYLIGHT","DRY","FIXED OBJECT","OTHER","PHYSICAL CONDITION OF DRIVER",41.692723364,-87.604505867
"1700","none",2021-11-18 17:05:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.945739605,-87.769311753
"1701","none",2021-11-18 17:00:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","ANGLE","NOT DIVIDED","IMPROPER LANE USAGE",42.002596383,-87.660932205
"1702","none",2021-11-18 16:59:00,16,"ON SCENE",1,30,"CLEAR","DARKNESS","DRY","FIXED OBJECT","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.828281746,-87.698277473
"1703","none",2021-11-18 16:55:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.882117633,-87.627673612
"1704","none",2021-11-18 16:50:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DUSK","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.990261177,-87.707403783
"1705","none",2021-11-18 16:50:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.976049008,-87.755450005
"1706","none",2021-11-18 16:48:00,16,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.866885983,-87.656739298
"1707","none",2021-11-18 16:47:00,16,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","UNABLE TO DETERMINE",41.649960601,-87.540033431
"1708","none",2021-11-18 16:40:00,16,"ON SCENE",2,30,"CLEAR","DUSK","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.922931043,-87.746119478
"1709","injuries",2021-11-18 16:35:00,16,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","DIVIDED - W/MEDIAN BARRIER","FAILING TO YIELD RIGHT-OF-WAY",41.744493833,-87.576003561
"1710","none",2021-11-18 16:35:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.910356802,-87.69409052
"1711","none",2021-11-18 16:30:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","UNKNOWN","PARKED MOTOR VEHICLE","UNKNOWN","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",41.883504571,-87.653099894
"1712","none",2021-11-18 16:30:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.932120719,-87.6977653
"1713","none",2021-11-18 16:30:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.813719898,-87.702138706
"1714","none",2021-11-18 16:30:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","UNKNOWN","REAR END","FOUR WAY","FOLLOWING TOO CLOSELY",41.830612947,-87.665419375
"1715","none",2021-11-18 16:20:00,16,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","UNKNOWN","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.924215797,-87.756210755
"1716","none",2021-11-18 16:20:00,16,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","UNKNOWN INTERSECTION TYPE","FAILING TO YIELD RIGHT-OF-WAY",41.877732218,-87.666815951
"1717","none",2021-11-18 16:18:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.978098474,-87.670323842
"1718","none",2021-11-18 16:18:00,16,"NOT ON SCENE (DESK REPORT)",3,30,"CLEAR","DAYLIGHT","WET","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.976143858,-87.679330498
"1719","none",2021-11-18 16:16:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","OTHER","UNABLE TO DETERMINE",41.876097289,-87.676498862
"1720","none",2021-11-18 16:15:00,16,"NOT ON SCENE (DESK REPORT)",1,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","OTHER OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",42.000001181,-87.76698551
"1721","none",2021-11-18 16:07:00,16,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","FOUR WAY","UNABLE TO DETERMINE",41.824356308,-87.704593654
"1722","none",2021-11-18 16:06:00,16,"ON SCENE",2,30,"CLEAR","DUSK","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.85187966,-87.704922096
"1723","none",2021-11-18 16:00:00,16,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.750596548,-87.702458228
"1724","none",2021-11-18 16:00:00,16,"NOT ON SCENE (DESK REPORT)",2,40,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","OTHER","IMPROPER OVERTAKING/PASSING",41.878310135,-87.617575903
"1725","none",2021-11-18 16:00:00,16,"ON SCENE",2,0,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","OTHER","IMPROPER BACKING",41.780497364,-87.752108367
"1726","none",2021-11-18 16:00:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DUSK","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.917524783,-87.759728879
"1727","none",2021-11-18 16:00:00,16,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.92355358,-87.76119982
"1728","none",2021-11-18 15:55:00,15,"ON SCENE",2,30,"CLEAR","UNKNOWN","UNKNOWN","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.959386457,-87.83684592
"1729","none",2021-11-18 15:50:00,15,"ON SCENE",2,30,"CLOUDY/OVERCAST","DUSK","DRY","TURNING","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.968926237,-87.674586492
"1730","none",2021-11-18 15:50:00,15,"ON SCENE",2,30,"CLEAR","DARKNESS","DRY","TURNING","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.677875448,-87.644204641
"1731","none",2021-11-18 15:50:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.751803465,-87.586214866
"1732","none",2021-11-18 15:45:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAWN","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER LANE USAGE",41.867035767,-87.656829247
"1733","none",2021-11-18 15:42:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.837583715,-87.675297065
"1734","injuries",2021-11-18 15:35:00,15,"ON SCENE",2,30,"CLOUDY/OVERCAST","DAYLIGHT","DRY","ANGLE","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.981211499,-87.768522931
"1735","injuries",2021-11-18 15:30:00,15,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","PHYSICAL CONDITION OF DRIVER",41.799070787,-87.68431707
"1736","none",2021-11-18 15:30:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",42.012508931,-87.675321739
"1737","injuries",2021-11-18 15:26:00,15,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.76871488,-87.660219766
"1738","none",2021-11-18 15:20:00,15,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.909390566,-87.775663101
"1739","none",2021-11-18 15:20:00,15,"ON SCENE",1,15,"CLEAR","DAYLIGHT","DRY","FIXED OBJECT","ONE-WAY","UNABLE TO DETERMINE",41.775440625,-87.609320947
"1740","none",2021-11-18 15:15:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.792267122,-87.791518679
"1741","none",2021-11-18 15:15:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.911700944,-87.735251515
"1742","none",2021-11-18 15:15:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.976100239,-87.667277863
"1743","none",2021-11-18 15:15:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.798104074,-87.596128321
"1744","none",2021-11-18 15:11:00,15,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAYLIGHT","DRY","REAR TO FRONT","ONE-WAY","IMPROPER BACKING",41.781231005,-87.609453994
"1745","none",2021-11-18 15:10:00,15,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.786595843,-87.688781895
"1746","injuries",2021-11-18 15:10:00,15,"ON SCENE",2,25,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","EQUIPMENT - VEHICLE CONDITION",41.902358115,-87.755839534
"1747","none",2021-11-18 15:00:00,15,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","ONE-WAY","IMPROPER OVERTAKING/PASSING",41.884324056,-87.641695228
"1748","none",2021-11-18 15:00:00,15,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER OVERTAKING/PASSING",41.90329796,-87.662684612
"1749","none",2021-11-18 14:59:00,14,"ON SCENE",2,30,"CLEAR","DAWN","DRY","SIDESWIPE SAME DIRECTION","ONE-WAY","FOLLOWING TOO CLOSELY",41.952117987,-87.779332944
"1750","none",2021-11-18 14:55:00,14,"ON SCENE",2,30,"BLOWING SNOW","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","ONE-WAY","UNABLE TO DETERMINE",41.875250523,-87.66913875
"1751","none",2021-11-18 14:50:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.924593022,-87.726819268
"1752","none",2021-11-18 14:50:00,14,"ON SCENE",2,35,"CLEAR","DAWN","DRY","ANGLE","ONE-WAY","DISREGARDING STOP SIGN",41.814643226,-87.623126734
"1753","none",2021-11-18 14:45:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.945892838,-87.756796807
"1754","none",2021-11-18 14:42:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","NOT DIVIDED","UNABLE TO DETERMINE",41.879752667,-87.735568434
"1755","none",2021-11-18 14:40:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.908780392,-87.709279605
"1756","none",2021-11-18 14:39:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","UNKNOWN","UNABLE TO DETERMINE",41.956098385,-87.777026741
"1757","none",2021-11-18 14:30:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.739934989,-87.639691156
"1758","none",2021-11-18 14:30:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER LANE USAGE",41.793513097,-87.698825218
"1759","none",2021-11-18 14:30:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.875105439,-87.701183935
"1760","none",2021-11-18 14:30:00,14,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","OTHER","FAILING TO REDUCE SPEED TO AVOID CRASH",41.791777111,-87.693891046
